Probability of death for females by calendar year and by single year of age (ages 0 to 119).
Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
1966,0.020577,0.001425,0.000842,0.000661,0.000559,0.000476,0.000411,0.000361,0.000319,0.000287,0.000266,0.000261,0.000280,0.000326,0.000391,0.000470,0.000547,0.000607,0.000641,0.000655,0.000669,0.000690,0.000711,0.000733,0.000758,0.000785,0.000816,0.000860,0.000919,0.000992,0.001076,0.001166,0.001257,0.001345,0.001436,0.001536,0.001653,0.001789,0.001947,0.002127,0.002324,0.002538,0.002772,0.003030,0.003309,0.003608,0.003927,0.004268,0.004629,0.005013,0.005443,0.005899,0.006335,0.006736,0.007131,0.007561,0.008077,0.008713,0.009499,0.010421,0.011463,0.012587,0.013769,0.014992,0.016292,0.017795,0.019490,0.021254,0.023065,0.025016,0.027219,0.029814,0.032883,0.036504,0.040664,0.045461,0.050736,0.056240,0.061886,0.067900,0.074313,0.081667,0.090584,0.101375,0.113633,0.126730,0.140151,0.153592,0.166973,0.180412,0.194080,0.208173,0.222884,0.238376,0.254793,0.271889,0.289649,0.308056,0.327086,0.346711,0.367513,0.389564,0.412938,0.437714,0.463977,0.491816,0.516584,0.542413,0.569533,0.598010,0.627911,0.659306,0.692271,0.726885,0.763229,0.801391,0.841460,0.883533,0.927710,0.974095
1967,0.019491,0.001272,0.000812,0.000573,0.000508,0.000444,0.000394,0.000353,0.000317,0.000286,0.000262,0.000255,0.000272,0.000318,0.000385,0.000465,0.000542,0.000603,0.000639,0.000656,0.000673,0.000697,0.000717,0.000734,0.000751,0.000769,0.000794,0.000830,0.000881,0.000947,0.001022,0.001103,0.001196,0.001299,0.001414,0.001543,0.001684,0.001829,0.001976,0.002129,0.002295,0.002481,0.002698,0.002952,0.003238,0.003549,0.003876,0.004216,0.004567,0.004933,0.005336,0.005771,0.006207,0.006636,0.007079,0.007567,0.008127,0.008761,0.009484,0.010299,0.011212,0.012221,0.013326,0.014530,0.015849,0.017374,0.019067,0.020807,0.022563,0.024429,0.026534,0.029018,0.031945,0.035392,0.039347,0.043902,0.048916,0.054171,0.059591,0.065381,0.071566,0.078640,0.087176,0.097460,0.109122,0.121593,0.134400,0.147265,0.160117,0.173062,0.186257,0.199882,0.214116,0.229109,0.244996,0.261526,0.278683,0.296446,0.314786,0.333673,0.353694,0.374915,0.397410,0.421255,0.446530,0.473322,0.501721,0.528239,0.554651,0.582383,0.611503,0.642078,0.674182,0.707891,0.743285,0.780450,0.819472,0.860446,0.903468,0.948641
1968,0.018927,0.001324,0.000797,0.000644,0.000523,0.000446,0.000395,0.000355,0.000325,0.000296,0.000279,0.000277,0.000287,0.000320,0.000371,0.000452,0.000541,0.000622,0.000680,0.000704,0.000715,0.000723,0.000741,0.000751,0.000770,0.000795,0.000818,0.000856,0.000902,0.000958,0.001023,0.001109,0.001211,0.001320,0.001438,0.001567,0.001699,0.001854,0.002027,0.002211,0.002406,0.002592,0.002818,0.003068,0.003300,0.003590,0.003952,0.004349,0.004727,0.005102,0.005479,0.005836,0.006272,0.006747,0.007277,0.007814,0.008425,0.009161,0.009895,0.010615,0.011555,0.012575,0.013718,0.014736,0.015720,0.016749,0.018072,0.019839,0.021845,0.024009,0.026350,0.028972,0.031973,0.035464,0.039439,0.043801,0.048547,0.053824,0.059806,0.066526,0.073834,0.081671,0.090197,0.099450,0.109506,0.120522,0.132693,0.145752,0.159334,0.172867,0.186107,0.200150,0.216114,0.233303,0.250554,0.268382,0.286729,0.305532,0.324716,0.344199,0.364851,0.386742,0.407457,0.427830,0.449222,0.471683,0.495267,0.520030,0.546032,0.573333,0.602000,0.632100,0.663705,0.696890,0.731735,0.768322,0.806738,0.847075,0.889428,0.933900
1969,0.018180,0.001229,0.000788,0.000655,0.000541,0.000449,0.000386,0.000346,0.000317,0.000294,0.000276,0.000279,0.000297,0.000334,0.000393,0.000475,0.000564,0.000650,0.000711,0.000728,0.000724,0.000727,0.000746,0.000781,0.000792,0.000799,0.000813,0.000847,0.000895,0.000946,0.001011,0.001114,0.001229,0.001340,0.001441,0.001550,0.001686,0.001843,0.002014,0.002202,0.002374,0.002562,0.002809,0.003065,0.003319,0.003568,0.003822,0.004146,0.004536,0.004934,0.005289,0.005654,0.006077,0.006571,0.007128,0.007684,0.008278,0.008933,0.009657,0.010370,0.011126,0.012092,0.013213,0.014152,0.015093,0.016055,0.017325,0.019044,0.021038,0.023165,0.025478,0.028082,0.031060,0.034456,0.038215,0.042296,0.046733,0.051676,0.057345,0.063806,0.070999,0.078783,0.087101,0.095969,0.105569,0.116162,0.127591,0.139689,0.152290,0.165264,0.178516,0.192449,0.206724,0.220902,0.235190,0.250182,0.265895,0.282347,0.299552,0.317525,0.336577,0.356771,0.378178,0.400868,0.424920,0.450416,0.477441,0.506087,0.536452,0.568639,0.600370,0.630388,0.661908,0.695003,0.729753,0.766241,0.804553,0.844781,0.887020,0.931371
1970,0.017592,0.001173,0.000736,0.000609,0.000506,0.000434,0.000377,0.000327,0.000295,0.000272,0.000259,0.000260,0.000279,0.000317,0.000373,0.000448,0.000535,0.000623,0.000696,0.000739,0.000748,0.000749,0.000747,0.000747,0.000764,0.000792,0.000828,0.000864,0.000910,0.000949,0.000995,0.001067,0.001161,0.001281,0.001413,0.001550,0.001670,0.001811,0.001972,0.002136,0.002311,0.002514,0.002750,0.002987,0.003270,0.003593,0.003900,0.004177,0.004462,0.004850,0.005233,0.005665,0.006159,0.006676,0.007197,0.007723,0.008303,0.008981,0.009666,0.010357,0.011077,0.012008,0.013126,0.014136,0.015062,0.016029,0.017176,0.018740,0.020668,0.022870,0.025213,0.027783,0.030688,0.033931,0.037534,0.041538,0.045892,0.050588,0.055756,0.061670,0.068447,0.075868,0.083816,0.092329,0.101495,0.111272,0.121567,0.132411,0.144129,0.156703,0.169640,0.182830,0.196557,0.210094,0.223488,0.237568,0.252357,0.267877,0.284150,0.301199,0.319271,0.338428,0.358733,0.380257,0.403073,0.427257,0.452893,0.480066,0.508870,0.539402,0.568105,0.596510,0.626336,0.657652,0.690535,0.725062,0.761315,0.799381,0.839350,0.881317
1971,0.016522,0.001090,0.000731,0.000606,0.000509,0.000444,0.000387,0.000337,0.000296,0.000275,0.000269,0.000270,0.000285,0.000320,0.000376,0.000463,0.000556,0.000638,0.000694,0.000717,0.000725,0.000742,0.000747,0.000745,0.000762,0.000813,0.000837,0.000836,0.000863,0.000923,0.000990,0.001081,0.001170,0.001260,0.001358,0.001474,0.001609,0.001760,0.001915,0.002085,0.002275,0.002468,0.002726,0.002980,0.003218,0.003504,0.003821,0.004111,0.004390,0.004723,0.005097,0.005466,0.005969,0.006512,0.007056,0.007590,0.008167,0.008800,0.009466,0.010197,0.011032,0.011862,0.012855,0.013851,0.014903,0.016024,0.017219,0.018659,0.020460,0.022617,0.025001,0.027498,0.030174,0.033191,0.036731,0.040800,0.045271,0.050168,0.055599,0.061533,0.068101,0.075452,0.083566,0.092565,0.102469,0.113012,0.123797,0.134847,0.146327,0.158278,0.170975,0.184339,0.197996,0.213797,0.229477,0.245694,0.262402,0.279546,0.297065,0.314888,0.333782,0.353809,0.375037,0.397539,0.421392,0.446675,0.473476,0.501884,0.531997,0.563917,0.593966,0.623664,0.654848,0.687590,0.721970,0.758068,0.795971,0.835770,0.877559,0.921436
1972,0.015917,0.001064,0.000715,0.000584,0.000478,0.000414,0.000373,0.000343,0.000310,0.000284,0.000266,0.000262,0.000278,0.000318,0.000384,0.000465,0.000553,0.000636,0.000682,0.000704,0.000712,0.000724,0.000735,0.000739,0.000752,0.000763,0.000800,0.000831,0.000864,0.000907,0.000970,0.001060,0.001159,0.001257,0.001343,0.001453,0.001576,0.001713,0.001851,0.001989,0.002162,0.002391,0.002673,0.002950,0.003210,0.003478,0.003803,0.004143,0.004413,0.004669,0.004974,0.005345,0.005795,0.006303,0.006852,0.007455,0.008098,0.008713,0.009483,0.010319,0.011171,0.011931,0.012668,0.013465,0.014588,0.015866,0.017184,0.018737,0.020558,0.022595,0.024860,0.027379,0.030166,0.033364,0.036925,0.040760,0.044940,0.049712,0.055170,0.061200,0.067663,0.074648,0.082390,0.090957,0.100368,0.110596,0.121504,0.133060,0.145145,0.157625,0.170495,0.183637,0.197400,0.211063,0.223892,0.237466,0.251826,0.267015,0.283077,0.300062,0.318066,0.337150,0.357379,0.378822,0.401551,0.425644,0.451183,0.478253,0.506949,0.537366,0.569608,0.603784,0.640011,0.678412,0.716527,0.752353,0.789971,0.829470,0.870943,0.914490
1973,0.015366,0.001079,0.000692,0.000556,0.000464,0.000408,0.000372,0.000336,0.000302,0.000274,0.000256,0.000257,0.000274,0.000311,0.000370,0.000452,0.000544,0.000628,0.000688,0.000715,0.000724,0.000724,0.000717,0.000706,0.000708,0.000722,0.000761,0.000826,0.000863,0.000888,0.000939,0.001014,0.001093,0.001190,0.001282,0.001398,0.001541,0.001691,0.001849,0.002012,0.002179,0.002364,0.002578,0.002815,0.003069,0.003363,0.003724,0.004066,0.004377,0.004661,0.004995,0.005335,0.005741,0.006200,0.006756,0.007400,0.008097,0.008787,0.009459,0.010240,0.011044,0.011826,0.012661,0.013393,0.014342,0.015485,0.016701,0.018178,0.019875,0.021758,0.023932,0.026442,0.029267,0.032285,0.035547,0.039265,0.043631,0.048762,0.054447,0.060369,0.066547,0.073232,0.080739,0.089193,0.098655,0.109084,0.120319,0.132295,0.144882,0.157815,0.170439,0.183029,0.196504,0.211350,0.226951,0.243076,0.259676,0.276691,0.294057,0.311701,0.330403,0.350227,0.371240,0.393515,0.417126,0.442153,0.468682,0.496803,0.526612,0.558208,0.587523,0.616899,0.647744,0.680131,0.714138,0.749845,0.787337,0.826704,0.868039,0.911441
1974,0.014649,0.001026,0.000637,0.000528,0.000433,0.000367,0.000322,0.000292,0.000266,0.000246,0.000238,0.000246,0.000268,0.000302,0.000350,0.000416,0.000494,0.000565,0.000625,0.000654,0.000660,0.000670,0.000676,0.000683,0.000696,0.000714,0.000738,0.000767,0.000811,0.000842,0.000875,0.000934,0.001012,0.001122,0.001227,0.001318,0.001424,0.001549,0.001684,0.001840,0.002031,0.002260,0.002513,0.002734,0.002955,0.003202,0.003496,0.003798,0.004135,0.004478,0.004841,0.005197,0.005590,0.005990,0.006413,0.006995,0.007686,0.008321,0.009025,0.009840,0.010760,0.011556,0.012353,0.013156,0.013981,0.015026,0.016197,0.017638,0.019286,0.021080,0.023067,0.025388,0.028095,0.031096,0.034306,0.037887,0.041930,0.046486,0.051618,0.057286,0.063496,0.070254,0.077745,0.086233,0.095576,0.105588,0.116101,0.127163,0.138714,0.150545,0.163027,0.176226,0.189662,0.202398,0.214358,0.227063,0.240563,0.254910,0.270158,0.286367,0.303549,0.321762,0.341068,0.361532,0.383224,0.406218,0.430591,0.456426,0.483812,0.510026,0.535528,0.562304,0.590419,0.619940,0.650937,0.683484,0.717658,0.753541,0.791218,0.830779
1975,0.014158,0.000976,0.000635,0.000512,0.000417,0.000351,0.000309,0.000277,0.000252,0.000234,0.000224,0.000224,0.000236,0.000269,0.000329,0.000406,0.000481,0.000550,0.000599,0.000628,0.000644,0.000657,0.000670,0.000673,0.000671,0.000678,0.000699,0.000728,0.000760,0.000809,0.000859,0.000921,0.000973,0.001031,0.001093,0.001200,0.001317,0.001460,0.001600,0.001765,0.001958,0.002155,0.002369,0.002566,0.002771,0.003008,0.003310,0.003670,0.004009,0.004314,0.004641,0.004938,0.005308,0.005760,0.006276,0.006789,0.007427,0.008155,0.008852,0.009535,0.010300,0.011049,0.011881,0.012707,0.013626,0.014591,0.015687,0.017078,0.018736,0.020565,0.022492,0.024591,0.026997,0.029799,0.033005,0.036464,0.040232,0.044469,0.049209,0.054435,0.060377,0.067103,0.074317,0.081980,0.090068,0.098730,0.108395,0.119112,0.130645,0.142570,0.154775,0.167485,0.180202,0.192426,0.203833,0.215946,0.228810,0.242473,0.256986,0.272405,0.288750,0.306075,0.324439,0.343906,0.364540,0.386412,0.409597,0.434173,0.460223,0.487837,0.517107,0.548133,0.579208,0.608168,0.638577,0.670506,0.704031,0.739233,0.776194,0.815004
1976,0.013608,0.000955,0.000608,0.000485,0.000394,0.000336,0.000297,0.000270,0.000247,0.000225,0.000211,0.000208,0.000225,0.000265,0.000320,0.000388,0.000471,0.000546,0.000601,0.000620,0.000628,0.000627,0.000630,0.000637,0.000646,0.000666,0.000694,0.000710,0.000727,0.000749,0.000800,0.000865,0.000926,0.000984,0.001058,0.001150,0.001259,0.001390,0.001526,0.001671,0.001847,0.002039,0.002235,0.002454,0.002695,0.002941,0.003214,0.003536,0.003879,0.004241,0.004625,0.004951,0.005303,0.005674,0.006095,0.006625,0.007215,0.007863,0.008641,0.009416,0.010263,0.011085,0.011940,0.012739,0.013594,0.014590,0.015644,0.016951,0.018543,0.020373,0.022352,0.024384,0.026561,0.029105,0.032102,0.035547,0.039383,0.043627,0.048211,0.053233,0.059014,0.065649,0.072942,0.080855,0.089521,0.099131,0.109727,0.120741,0.131935,0.143808,0.156529,0.169824,0.183828,0.198225,0.212622,0.227527,0.242903,0.258705,0.274880,0.291373,0.308856,0.327387,0.347030,0.367852,0.389923,0.413319,0.438118,0.464405,0.492269,0.521027,0.547078,0.574432,0.603153,0.633311,0.664977,0.698225,0.733137,0.769793,0.808283,0.848697
1977,0.012443,0.000926,0.000593,0.000474,0.000385,0.000319,0.000275,0.000253,0.000244,0.000232,0.000223,0.000226,0.000237,0.000268,0.000325,0.000411,0.000501,0.000576,0.000624,0.000632,0.000635,0.000641,0.000640,0.000638,0.000639,0.000645,0.000668,0.000692,0.000720,0.000746,0.000782,0.000848,0.000901,0.000947,0.001019,0.001126,0.001250,0.001366,0.001476,0.001586,0.001765,0.001995,0.002237,0.002453,0.002657,0.002886,0.003110,0.003378,0.003714,0.004110,0.004518,0.004874,0.005229,0.005599,0.006000,0.006499,0.007055,0.007630,0.008318,0.009153,0.010078,0.010826,0.011635,0.012513,0.013469,0.014543,0.015612,0.016851,0.018291,0.019915,0.021747,0.023812,0.026039,0.028464,0.031222,0.034422,0.038146,0.042271,0.046717,0.051580,0.057005,0.063112,0.069995,0.077620,0.085853,0.094574,0.103915,0.114172,0.125499,0.137827,0.150523,0.163370,0.176273,0.188743,0.201068,0.213984,0.227504,0.241636,0.256390,0.271774,0.288080,0.305365,0.323687,0.343108,0.363695,0.385516,0.408647,0.433166,0.459156,0.486706,0.515908,0.546862,0.579674,0.609453,0.639926,0.671922,0.705518,0.740794,0.777834,0.816725
1978,0.012257,0.000948,0.000574,0.000459,0.000373,0.000323,0.000289,0.000262,0.000244,0.000226,0.000213,0.000209,0.000224,0.000261,0.000319,0.000403,0.000489,0.000560,0.000608,0.000621,0.000632,0.000650,0.000663,0.000663,0.000655,0.000658,0.000672,0.000700,0.000728,0.000738,0.000755,0.000801,0.000884,0.000941,0.000993,0.001069,0.001181,0.001294,0.001416,0.001543,0.001709,0.001922,0.002161,0.002403,0.002624,0.002880,0.003136,0.003389,0.003653,0.003967,0.004367,0.004739,0.005121,0.005515,0.005934,0.006395,0.006917,0.007528,0.008196,0.008974,0.009927,0.010749,0.011575,0.012436,0.013431,0.014513,0.015567,0.016812,0.018259,0.019884,0.021719,0.023772,0.026034,0.028508,0.031251,0.034359,0.037878,0.041840,0.046258,0.051194,0.056683,0.062803,0.069557,0.077077,0.085406,0.094321,0.103746,0.113934,0.125231,0.137593,0.150923,0.165098,0.180683,0.198256,0.215879,0.233822,0.251904,0.269929,0.287684,0.304945,0.323242,0.342637,0.363195,0.384987,0.408086,0.429475,0.450949,0.473496,0.497171,0.522029,0.548131,0.575537,0.604314,0.634530,0.666256,0.699569,0.734548,0.771275,0.809839,0.850331
1979,0.011615,0.000883,0.000545,0.000452,0.000377,0.000319,0.000276,0.000242,0.000224,0.000208,0.000196,0.000197,0.000220,0.000257,0.000313,0.000390,0.000475,0.000541,0.000588,0.000609,0.000616,0.000626,0.000630,0.000636,0.000639,0.000649,0.000662,0.000676,0.000691,0.000698,0.000722,0.000770,0.000829,0.000909,0.000979,0.001066,0.001169,0.001279,0.001383,0.001487,0.001607,0.001786,0.002020,0.002251,0.002462,0.002673,0.002941,0.003208,0.003476,0.003755,0.004148,0.004540,0.004963,0.005395,0.005830,0.006278,0.006740,0.007279,0.007896,0.008589,0.009472,0.010313,0.011202,0.012113,0.013136,0.014251,0.015264,0.016436,0.017830,0.019449,0.021255,0.023256,0.025433,0.027791,0.030369,0.033274,0.036648,0.040530,0.044915,0.049640,0.054772,0.060547,0.067155,0.074598,0.082686,0.091354,0.100597,0.110306,0.120690,0.132013,0.144074,0.156467,0.169291,0.183286,0.197930,0.212957,0.228277,0.243790,0.259388,0.274951,0.291448,0.308935,0.327471,0.347119,0.367947,0.390023,0.413425,0.438230,0.464524,0.492396,0.521939,0.553256,0.583743,0.612930,0.643576,0.675755,0.709543,0.745020,0.782271,0.821384
1980,0.011246,0.000856,0.000543,0.000428,0.000342,0.000296,0.000270,0.000248,0.000232,0.000219,0.000206,0.000204,0.000216,0.000244,0.000301,0.000386,0.000477,0.000551,0.000600,0.000612,0.000615,0.000612,0.000607,0.000617,0.000636,0.000648,0.000662,0.000681,0.000704,0.000718,0.000749,0.000782,0.000823,0.000881,0.000963,0.001042,0.001122,0.001216,0.001351,0.001495,0.001648,0.001805,0.001979,0.002186,0.002428,0.002679,0.002922,0.003198,0.003501,0.003795,0.004150,0.004541,0.004942,0.005392,0.005853,0.006342,0.006847,0.007400,0.008043,0.008772,0.009575,0.010395,0.011354,0.012288,0.013377,0.014614,0.015780,0.017046,0.018491,0.020129,0.021898,0.023851,0.026087,0.028627,0.031450,0.034516,0.037837,0.041536,0.045791,0.050754,0.056351,0.062476,0.069009,0.076116,0.084192,0.093255,0.103087,0.113592,0.124851,0.136978,0.150016,0.163693,0.177761,0.191535,0.204819,0.218642,0.232988,0.247839,0.263173,0.278963,0.295701,0.313443,0.332250,0.352185,0.373316,0.395715,0.419458,0.444625,0.471303,0.499581,0.529556,0.561329,0.595009,0.630709,0.668552,0.708665,0.751185,0.796256,0.837326,0.879192
1981,0.010663,0.000831,0.000526,0.000406,0.000321,0.000274,0.000249,0.000230,0.000214,0.000194,0.000186,0.000199,0.000216,0.000239,0.000286,0.000359,0.000447,0.000513,0.000554,0.000569,0.000572,0.000580,0.000597,0.000609,0.000619,0.000629,0.000646,0.000670,0.000700,0.000720,0.000744,0.000773,0.000820,0.000864,0.000918,0.001007,0.001104,0.001201,0.001315,0.001429,0.001567,0.001745,0.001929,0.002106,0.002316,0.002569,0.002829,0.003125,0.003461,0.003749,0.004081,0.004493,0.004897,0.005320,0.005804,0.006357,0.006870,0.007360,0.007947,0.008631,0.009459,0.010414,0.011342,0.012165,0.013118,0.014346,0.015532,0.016783,0.018135,0.019685,0.021458,0.023425,0.025587,0.027912,0.030512,0.033505,0.036796,0.040330,0.044307,0.048983,0.054350,0.060251,0.066699,0.073686,0.081443,0.090190,0.099860,0.110214,0.121175,0.132775,0.145121,0.158416,0.172305,0.186197,0.199471,0.213241,0.227480,0.242156,0.257232,0.272666,0.289026,0.306367,0.324749,0.344234,0.364888,0.386782,0.409989,0.434588,0.460663,0.488303,0.517601,0.548657,0.578528,0.607454,0.637827,0.669718,0.703204,0.738364,0.775282,0.814046
1982,0.010223,0.000792,0.000538,0.000422,0.000327,0.000274,0.000240,0.000221,0.000211,0.000201,0.000190,0.000186,0.000199,0.000228,0.000277,0.000339,0.000409,0.000470,0.000515,0.000536,0.000545,0.000554,0.000562,0.000573,0.000589,0.000603,0.000619,0.000628,0.000637,0.000661,0.000691,0.000738,0.000790,0.000832,0.000880,0.000950,0.001059,0.001154,0.001260,0.001371,0.001528,0.001694,0.001844,0.001990,0.002187,0.002429,0.002674,0.002955,0.003306,0.003671,0.004004,0.004396,0.004773,0.005088,0.005456,0.005995,0.006649,0.007276,0.007927,0.008548,0.009259,0.010212,0.011346,0.012260,0.013190,0.014298,0.015349,0.016542,0.017918,0.019481,0.021236,0.023187,0.025307,0.027580,0.030108,0.033007,0.036237,0.039740,0.043573,0.047888,0.052837,0.058485,0.064726,0.071494,0.078855,0.086991,0.095948,0.105627,0.116025,0.126853,0.137960,0.149669,0.162256,0.175709,0.189452,0.203580,0.218020,0.232689,0.247498,0.262348,0.278089,0.294775,0.312461,0.331209,0.351081,0.372146,0.394475,0.418143,0.443232,0.469826,0.498016,0.527897,0.559570,0.591544,0.621122,0.652178,0.684787,0.719026,0.754977,0.792726
1983,0.009937,0.000771,0.000477,0.000374,0.000302,0.000261,0.000237,0.000218,0.000196,0.000178,0.000170,0.000174,0.000189,0.000216,0.000262,0.000324,0.000398,0.000469,0.000519,0.000539,0.000542,0.000543,0.000548,0.000555,0.000558,0.000572,0.000599,0.000627,0.000653,0.000661,0.000676,0.000712,0.000756,0.000817,0.000868,0.000927,0.001012,0.001137,0.001239,0.001322,0.001453,0.001628,0.001809,0.001977,0.002154,0.002372,0.002625,0.002921,0.003250,0.003588,0.003970,0.004350,0.004740,0.005154,0.005574,0.006078,0.006667,0.007297,0.007977,0.008643,0.009383,0.010292,0.011376,0.012374,0.013246,0.014291,0.015387,0.016705,0.018197,0.019815,0.021584,0.023534,0.025731,0.028142,0.030704,0.033489,0.036610,0.040155,0.044203,0.048743,0.053852,0.059583,0.065939,0.072936,0.080584,0.088927,0.097992,0.107979,0.118959,0.130593,0.142769,0.155765,0.169567,0.183527,0.197186,0.211292,0.225799,0.240649,0.255782,0.271129,0.287397,0.304641,0.322919,0.342295,0.362832,0.384602,0.407678,0.432139,0.458067,0.485551,0.514684,0.543628,0.570810,0.599350,0.629318,0.660784,0.693823,0.728514,0.764940,0.803187
1984,0.009649,0.000743,0.000461,0.000365,0.000286,0.000236,0.000214,0.000203,0.000196,0.000189,0.000185,0.000186,0.000203,0.000233,0.000279,0.000346,0.000417,0.000469,0.000510,0.000531,0.000539,0.000549,0.000550,0.000556,0.000562,0.000566,0.000581,0.000605,0.000633,0.000659,0.000693,0.000732,0.000770,0.000825,0.000886,0.000949,0.001027,0.001121,0.001240,0.001342,0.001465,0.001610,0.001798,0.001984,0.002181,0.002382,0.002589,0.002858,0.003183,0.003495,0.003853,0.004265,0.004624,0.005011,0.005448,0.005944,0.006543,0.007252,0.008008,0.008646,0.009344,0.010195,0.011199,0.012193,0.013243,0.014364,0.015463,0.016777,0.018313,0.019989,0.021754,0.023605,0.025622,0.027896,0.030503,0.033503,0.036797,0.040361,0.044279,0.048557,0.053303,0.058735,0.065020,0.072172,0.079975,0.088476,0.097718,0.107523,0.118016,0.129477,0.141813,0.154769,0.168330,0.182274,0.196296,0.210732,0.225516,0.240575,0.255824,0.271173,0.287443,0.304690,0.322971,0.342350,0.362891,0.384664,0.407744,0.432208,0.458141,0.485629,0.514767,0.545653,0.578392,0.608024,0.638425,0.670347,0.703864,0.739057,0.776010,0.814811
1985,0.009340,0.000710,0.000450,0.000350,0.000282,0.000249,0.000226,0.000204,0.000185,0.000172,0.000167,0.000178,0.000199,0.000227,0.000275,0.000342,0.000416,0.000477,0.000517,0.000522,0.000516,0.000520,0.000530,0.000536,0.000546,0.000560,0.000579,0.000604,0.000628,0.000645,0.000683,0.000743,0.000808,0.000857,0.000898,0.000954,0.001013,0.001085,0.001191,0.001313,0.001440,0.001583,0.001731,0.001901,0.002086,0.002304,0.002552,0.002860,0.003208,0.003508,0.003854,0.004265,0.004694,0.005072,0.005472,0.005964,0.006524,0.007183,0.007930,0.008641,0.009427,0.010297,0.011266,0.012162,0.013155,0.014331,0.015432,0.016674,0.018132,0.019781,0.021590,0.023557,0.025685,0.028073,0.030737,0.033591,0.036703,0.040236,0.044252,0.048727,0.053648,0.059148,0.065394,0.072517,0.080505,0.089105,0.098324,0.108305,0.119103,0.130858,0.143699,0.157659,0.172433,0.187274,0.201585,0.216327,0.231438,0.246844,0.262465,0.278213,0.294905,0.312600,0.331356,0.351237,0.372311,0.394650,0.418329,0.443429,0.470035,0.498237,0.526950,0.553298,0.580963,0.610011,0.640512,0.672537,0.706164,0.741472,0.778546,0.817473
1986,0.009095,0.000733,0.000458,0.000358,0.000283,0.000232,0.000205,0.000193,0.000183,0.000173,0.000170,0.000171,0.000186,0.000223,0.000280,0.000358,0.000444,0.000506,0.000541,0.000545,0.000542,0.000542,0.000547,0.000561,0.000575,0.000591,0.000609,0.000625,0.000645,0.000674,0.000712,0.000768,0.000826,0.000880,0.000924,0.000973,0.001034,0.001104,0.001202,0.001301,0.001449,0.001594,0.001751,0.001925,0.002116,0.002322,0.002548,0.002792,0.003088,0.003377,0.003757,0.004210,0.004651,0.005053,0.005401,0.005798,0.006301,0.006912,0.007685,0.008491,0.009412,0.010355,0.011252,0.012083,0.013001,0.014203,0.015439,0.016796,0.018267,0.019895,0.021695,0.023632,0.025729,0.028051,0.030643,0.033480,0.036562,0.040022,0.043907,0.048269,0.053238,0.058893,0.065117,0.071850,0.079317,0.087617,0.096671,0.106499,0.117226,0.129124,0.142103,0.155824,0.170054,0.184491,0.199090,0.214083,0.229385,0.244904,0.260535,0.276167,0.292737,0.310301,0.328919,0.348655,0.369574,0.391748,0.415253,0.440168,0.466579,0.494573,0.524248,0.553658,0.581341,0.610408,0.640928,0.672975,0.706623,0.741954,0.779052,0.818005
1987,0.008964,0.000708,0.000451,0.000359,0.000285,0.000231,0.000208,0.000195,0.000182,0.000164,0.000153,0.000155,0.000170,0.000207,0.000274,0.000357,0.000445,0.000507,0.000529,0.000526,0.000526,0.000538,0.000545,0.000558,0.000574,0.000599,0.000620,0.000646,0.000681,0.000708,0.000749,0.000796,0.000844,0.000888,0.000932,0.000990,0.001074,0.001163,0.001247,0.001308,0.001400,0.001535,0.001686,0.001841,0.002028,0.002262,0.002511,0.002788,0.003081,0.003346,0.003710,0.004161,0.004603,0.005006,0.005428,0.005851,0.006341,0.006981,0.007673,0.008341,0.009191,0.010161,0.011126,0.012001,0.012967,0.014113,0.015271,0.016575,0.018024,0.019601,0.021349,0.023305,0.025443,0.027764,0.030308,0.033168,0.036391,0.039893,0.043705,0.047994,0.052846,0.058251,0.064246,0.070918,0.078417,0.086892,0.096367,0.106585,0.117292,0.128717,0.141236,0.155077,0.169634,0.184429,0.199307,0.214562,0.230097,0.245806,0.261570,0.277265,0.293900,0.311534,0.330226,0.350040,0.371042,0.393305,0.416903,0.441918,0.468433,0.496539,0.525109,0.551365,0.578933,0.607880,0.638274,0.670187,0.703697,0.738882,0.775826,0.814617
